Id,Time(seconds),Time(text),Latitude,Longitude,FlightMode,Altitude(feet),Altitude(meters),VpsAltitude(feet),VpsAltitude(meters),HSpeed(mph),HSpeed(m/s),GpsSpeed(mph),GpsSpeed(m/s),HomeDistance(feet),HomeDistance(meters),HomeLatitude,HomeLongitude,GpsCount,GpsLevel,BatteryPower(%),BatteryVoltage,BatteryVoltageDeviation,BatteryCell1Voltage,BatteryCell2Voltage,BatteryCell3Voltage,VelocityX,VelocityY,VelocityZ,Pitch,Roll,Yaw,Yaw(360),RcAileron,RcElevator,RcGyro,RcRudder,RcThrottle,NonGpsError,GoHomeStatus,AppTip,AppWarning,AppMessage
85,8.8,0m 8.8s,41.58314182,-109.2951618,P-GPS,7.5,2.3,7.5,2.3,0.0,0.0,1.1,0.5,1.2,0.4,41.58314402,-109.2951586,18,5,99,12.3,0.032,4.118,4.086,4.096,0,0,0,-1.9,3.2,-47.2,312.8,672,1024,1024,1024,1024,,,,,
86,8.9,0m 8.9s,41.58314182,-109.29516176,P-GPS,7.5,2.3,7.5,2.3,0.0,0.0,1.1,0.5,1.2,0.4,41.58314402,-109.2951586,18,5,99,12.3,0.032,4.118,4.086,4.096,0,0,0,-1.2,0.3,-47.2,312.8,474,1024,1024,1024,1024,,,,,
87,9,0m 9s,41.5831418,-109.29516177,P-GPS,7.5,2.3,7.5,2.3,0.0,0.0,0.0,0.0,1.2,0.4,41.58314402,-109.2951586,18,5,99,12.3,0.032,4.118,4.086,4.096,0,0,0,-1,-7.7,-47.2,312.8,474,1024,1024,1024,1024,,,,,
88,9.1,0m 9.1s,41.58314167,-109.2951619,P-GPS,7.5,2.3,7.5,2.3,0.3,0.1,1.1,0.5,1.2,0.4,41.58314402,-109.2951586,18,5,99,12.3,0.032,4.118,4.086,4.096,-0.1,-0.1,0,-0.5,-11.5,-47.4,312.6,479,1024,1024,1024,1024,,,,,
89,9.2,0m 9.2s,41.58314136,-109.29516223,P-GPS,7.5,2.3,7.5,2.3,1.1,0.5,0.0,0.0,1.4,0.4,41.58314402,-109.2951586,18,5,99,12.3,0.032,4.118,4.086,4.096,-0.4,-0.3,0,-0.6,-13.4,-47.3,312.7,816,1024,1024,1024,1024,,,,,
90,9.3,0m 9.3s,41.58314085,-109.29516276,P-GPS,7.5,2.3,7.5,2.3,1.6,0.7,1.1,0.5,1.6,0.5,41.58314402,-109.2951586,18,5,99,12.3,0.032,4.118,4.086,4.096,-0.6,-0.4,0,-0.8,-10,-47.3,312.7,1023,1024,1024,1024,1024,,,,,
91,9.4,0m 9.4s,41.58314008,-109.29516354,P-GPS,7.5,2.3,7.5,2.3,1.9,0.9,1.8,0.8,2.0,0.6,41.58314402,-109.2951586,18,5,99,12.3,0.032,4.118,4.086,4.096,-0.7,-0.5,0,-0.7,0.3,-47.3,312.7,1024,1024,1024,1024,1024,,,,,
92,9.5,0m 9.5s,41.58313925,-109.29516437,P-GPS,7.5,2.3,7.5,2.3,1.7,0.8,2.4,1.1,2.4,0.7,41.58314402,-109.2951586,18,5,99,12.3,0.032,4.118,4.086,4.096,-0.6,-0.5,0,-0.9,3.4,-47.3,312.7,1024,1024,1024,1024,1024,,,,,
93,9.6,0m 9.6s,41.58313837,-109.2951652,P-GPS,7.5,2.3,7.5,2.3,1.6,0.7,2.6,1.2,2.8,0.8,41.58314402,-109.2951586,18,5,99,12.3,0.032,4.118,4.086,4.096,-0.6,-0.4,0,-0.9,7.8,-47.4,312.6,756,1024,1024,1024,1024,,,,,
94,9.7,0m 9.7s,41.58313758,-109.29516595,P-GPS,7.5,2.3,7.5,2.3,1.6,0.7,2.6,1.2,3.1,0.9,41.58314402,-109.2951586,18,5,99,12.3,0.032,4.118,4.086,4.096,-0.6,-0.4,0,-1.1,8,-47.4,312.6,570,1024,1024,1024,1024,,,,,
95,9.8,0m 9.8s,41.58313688,-109.29516653,P-GPS,7.5,2.3,7.5,2.3,1.4,0.6,2.1,0.9,3.4,1.0,41.58314402,-109.2951586,18,5,99,12.3,0.032,4.118,4.086,4.096,-0.5,-0.4,0,-1,0.2,-47.3,312.7,537,1024,1024,1024,1024,,,,,
96,9.9,0m 9.9s,41.58313625,-109.29516707,P-GPS,7.5,2.3,7.9,2.4,1.7,0.8,2.1,0.9,3.7,1.1,41.58314402,-109.2951586,18,5,99,12.284,0.041,4.121,4.083,4.08,-0.6,-0.5,0,-0.9,-4.4,-47.3,312.7,543,1024,1024,1024,1024,,,,,
97,10,0m 10s,41.5831356,-109.2951676,P-GPS,7.5,2.3,7.9,2.4,2.2,1.0,1.8,0.8,3.9,1.2,41.58314402,-109.2951586,18,5,99,12.284,0.041,4.121,4.083,4.08,-0.8,-0.6,0,-0.8,-6.5,-47.3,312.7,565,1024,1024,1024,1024,,,,,
98,10.1,0m 10.1s,41.5831349,-109.29516826,P-GPS,7.5,2.3,7.9,2.4,2.4,1.1,2.1,0.9,4.2,1.3,41.58314402,-109.2951586,18,5,99,12.284,0.041,4.121,4.083,4.08,-0.8,-0.7,0,-0.8,-7.1,-47.4,312.6,569,1024,1024,1024,1024,,,,,
99,10.2,0m 10.2s,41.5831341,-109.29516903,P-GPS,7.5,2.3,7.9,2.4,2.4,1.1,2.1,0.9,4.6,1.4,41.58314402,-109.2951586,18,5,99,12.284,0.041,4.121,4.083,4.08,-0.8,-0.7,0,-0.8,-7.6,-47.4,312.6,565,1024,1024,1024,1024,,,,,
100,10.3,0m 10.3s,41.58313318,-109.29517,P-GPS,7.5,2.3,7.9,2.4,2.7,1.2,2.6,1.2,5.0,1.5,41.58314402,-109.2951586,18,5,99,12.284,0.041,4.121,4.083,4.08,-0.9,-0.8,0,-0.9,-8.3,-47.4,312.6,565,1024,1024,1024,1024,,,,,
101,10.4,0m 10.4s,41.58313213,-109.29517109,P-GPS,7.5,2.3,7.9,2.4,3.2,1.4,3.2,1.4,5.5,1.7,41.58314402,-109.2951586,18,5,99,12.284,0.041,4.121,4.083,4.08,-1,-1,0,-0.8,-8.7,-47.3,312.7,551,1024,1024,1024,1024,,,,,
102,10.5,0m 10.5s,41.58313096,-109.29517234,P-GPS,7.5,2.3,7.9,2.4,3.6,1.6,3.4,1.5,6.1,1.8,41.58314402,-109.2951586,18,5,99,12.284,0.041,4.121,4.083,4.08,-1.2,-1.1,0,-0.7,-9.2,-47.3,312.7,555,1024,1024,1024,1024,,,,,
103,10.6,0m 10.6s,41.58312965,-109.29517374,P-GPS,7.5,2.3,7.9,2.4,4.0,1.8,4.2,1.9,6.7,2.0,41.58314402,-109.2951586,18,5,99,12.284,0.041,4.121,4.083,4.08,-1.3,-1.2,0.1,-0.6,-10.2,-47.2,312.8,582,1024,1024,1024,1024,,,,,
104,10.7,0m 10.7s,41.58312823,-109.29517531,P-GPS,7.5,2.3,7.9,2.4,4.6,2.1,4.2,1.9,7.3,2.2,41.58314402,-109.2951586,18,5,99,12.284,0.041,4.121,4.083,4.08,-1.5,-1.4,0,-0.6,-9.6,-47.2,312.8,601,1024,1024,1024,1024,,,,,
105,10.8,0m 10.8s,41.58312666,-109.29517701,P-GPS,7.5,2.3,7.9,2.4,4.9,2.2,5.0,2.2,8.1,2.5,41.58314402,-109.2951586,17,5,99,12.284,0.041,4.121,4.083,4.08,-1.6,-1.5,0,-0.4,-7.8,-47.3,312.7,618,1024,1024,1024,1024,,,,,
106,10.9,0m 10.9s,41.583125,-109.29517884,P-GPS,7.5,2.3,8.2,2.5,5.2,2.3,5.2,2.3,8.9,2.7,41.58314402,-109.2951586,17,5,99,12.284,0.041,4.121,4.083,4.08,-1.7,-1.6,0,-0.3,-6.8,-47.3,312.7,670,1024,1024,1024,1024,,,,,
107,11,0m 11s,41.58312321,-109.29518079,P-GPS,7.5,2.3,8.2,2.5,5.5,2.5,5.6,2.5,9.7,3.0,41.58314402,-109.2951586,17,5,99,12.284,0.041,4.121,4.083,4.08,-1.8,-1.7,0,-0.2,-4.7,-47.3,312.7,675,1024,1024,1024,1024,,,,,
108,11.1,0m 11.1s,41.58312135,-109.29518284,P-GPS,7.5,2.3,8.2,2.5,5.9,2.6,5.9,2.6,10.6,3.2,41.58314402,-109.2951586,17,5,99,12.284,0.041,4.121,4.083,4.08,-1.9,-1.8,0,0,-3.5,-47.3,312.7,704,1024,1024,1024,1024,,,,,
109,11.2,0m 11.2s,41.58311944,-109.29518487,P-GPS,7.5,2.3,8.2,2.5,5.9,2.6,6.0,2.7,11.5,3.5,41.58314402,-109.2951586,18,5,99,12.284,0.041,4.121,4.083,4.08,-1.9,-1.8,0,0.1,-1.8,-47.3,312.7,687,1024,1024,1024,1024,,,,,
110,11.3,0m 11.3s,41.58311754,-109.29518691,P-GPS,7.5,2.3,8.5,2.6,5.9,2.6,6.0,2.7,12.4,3.8,41.58314402,-109.2951586,18,5,99,12.284,0.041,4.121,4.083,4.08,-1.9,-1.8,0,0.1,-1.4,-47.3,312.7,692,1024,1024,1024,1024,,,,,
111,11.4,0m 11.4s,41.58311555,-109.29518889,P-GPS,7.5,2.3,8.5,2.6,6.2,2.8,6.0,2.7,13.3,4.0,41.58314402,-109.2951586,18,5,99,12.284,0.041,4.121,4.083,4.08,-2,-1.9,0,0,-0.6,-47.3,312.7,717,1024,1024,1024,1024,,,,,
112,11.5,0m 11.5s,41.58311354,-109.29519089,P-GPS,7.9,2.4,8.5,2.6,6.2,2.8,6.2,2.8,14.2,4.3,41.58314402,-109.2951586,18,5,99,12.284,0.041,4.121,4.083,4.08,-2,-1.9,-0.1,0,0,-47.2,312.8,761,1024,1024,1024,1024,,,,,
113,11.6,0m 11.6s,41.58311153,-109.29519285,P-GPS,7.9,2.4,8.9,2.7,6.2,2.8,6.1,2.7,15.1,4.6,41.58314402,-109.2951586,18,5,99,12.284,0.041,4.121,4.083,4.08,-2,-1.9,-0.1,0,1.1,-47.2,312.8,942,1024,1024,1024,1024,,,,,
114,11.7,0m 11.7s,41.58310957,-109.29519483,P-GPS,7.9,2.4,8.9,2.7,6.2,2.8,6.2,2.8,16.0,4.9,41.58314402,-109.2951586,18,5,99,12.284,0.041,4.121,4.083,4.08,-2,-1.9,0,-0.3,2.7,-47.3,312.7,823,1024,1024,1024,1024,,,,,
115,11.8,0m 11.8s,41.58310765,-109.29519674,P-GPS,8.2,2.5,8.9,2.7,5.9,2.6,6.1,2.7,16.9,5.1,41.58314402,-109.2951586,18,5,99,12.262,0.03,4.103,4.073,4.086,-1.9,-1.8,0,-0.3,3.7,-47.2,312.8,787,1024,1024,1024,1024,,,,,
116,11.9,0m 11.9s,41.58310579,-109.29519864,P-GPS,8.2,2.5,8.9,2.7,5.9,2.6,5.8,2.6,17.7,5.4,41.58314402,-109.2951586,18,5,99,12.262,0.03,4.103,4.073,4.086,-1.9,-1.8,0,-0.3,3.3,-47.3,312.7,791,1024,1024,1024,1024,,,,,
117,12,0m 12s,41.58310402,-109.29520041,P-GPS,8.2,2.5,8.9,2.7,5.9,2.6,5.6,2.5,18.5,5.6,41.58314402,-109.2951586,18,5,99,12.262,0.03,4.103,4.073,4.086,-1.9,-1.8,0,-0.2,3.3,-47.3,312.7,812,1024,1024,1024,1024,,,,,
118,12.1,0m 12.1s,41.58310229,-109.29520218,P-GPS,8.2,2.5,8.9,2.7,5.5,2.5,5.6,2.5,19.3,5.9,41.58314402,-109.2951586,18,5,99,12.262,0.03,4.103,4.073,4.086,-1.8,-1.7,0,-0.2,3.9,-47.2,312.8,774,1024,1024,1024,1024,,,,,
119,12.2,0m 12.2s,41.58310066,-109.29520386,P-GPS,8.2,2.5,8.9,2.7,5.5,2.5,5.2,2.3,20.1,6.1,41.58314402,-109.2951586,18,5,99,12.262,0.03,4.103,4.073,4.086,-1.8,-1.7,0,-0.2,3.6,-47.2,312.8,806,1024,1024,1024,1024,,,,,
120,12.4,0m 12.4s,41.58309751,-109.29520719,P-GPS,8.2,2.5,8.9,2.7,5.2,2.3,5.0,2.2,21.5,6.6,41.58314402,-109.2951586,18,5,99,12.262,0.03,4.103,4.073,4.086,-1.7,-1.6,0,-0.2,4.3,-47.3,312.7,816,1024,1024,1024,1024,,,,,
121,12.5,0m 12.5s,41.58309599,-109.29520882,P-GPS,8.2,2.5,8.9,2.7,5.1,2.3,5.0,2.2,22.2,6.8,41.58314402,-109.2951586,18,5,99,12.262,0.03,4.103,4.073,4.086,-1.6,-1.6,0,-0.1,4.3,-47.3,312.7,799,1024,1024,1024,1024,,,,,
122,12.7,0m 12.7s,41.58309317,-109.2952119,P-GPS,8.2,2.5,9.2,2.8,4.7,2.1,4.6,2.1,23.6,7.2,41.58314402,-109.2951586,18,5,99,12.262,0.03,4.103,4.073,4.086,-1.5,-1.5,0,0,4.1,-47.2,312.8,780,1024,1024,1024,1024,,,,,
123,12.8,0m 12.8s,41.58309184,-109.29521338,P-GPS,8.2,2.5,9.2,2.8,4.7,2.1,4.5,2.0,24.2,7.4,41.58314402,-109.2951586,18,5,99,12.262,0.03,4.103,4.073,4.086,-1.5,-1.5,0,0,4,-47.3,312.7,830,1024,1024,1024,1024,,,,,
124,13,0m 13s,41.58308926,-109.29521622,P-GPS,8.2,2.5,9.2,2.8,4.4,2.0,4.2,1.9,25.4,7.7,41.58314402,-109.2951586,18,5,99,12.257,0.032,4.104,4.072,4.081,-1.4,-1.4,0,0,3.9,-47.4,312.6,778,1024,1024,1024,1024,,,,,
125,13.1,0m 13.1s,41.58308803,-109.29521758,P-GPS,8.2,2.5,9.2,2.8,4.3,1.9,4.1,1.8,26.0,7.9,41.58314402,-109.2951586,18,5,99,12.257,0.032,4.104,4.072,4.081,-1.3,-1.4,0,0.1,3.3,-47.4,312.6,761,1024,1024,1024,1024,,,,,
126,13.2,0m 13.2s,41.58308686,-109.29521894,P-GPS,8.2,2.5,9.2,2.8,4.1,1.8,4.0,1.8,26.6,8.1,41.58314402,-109.2951586,18,5,99,12.257,0.032,4.104,4.072,4.081,-1.3,-1.3,0,0.2,3.4,-47.3,312.7,798,1024,1024,1024,1024,,,,,
127,13.3,0m 13.3s,41.58308569,-109.29522027,P-GPS,8.2,2.5,9.2,2.8,4.0,1.8,4.0,1.8,27.1,8.3,41.58314402,-109.2951586,18,5,99,12.257,0.032,4.104,4.072,4.081,-1.2,-1.3,0,0.2,3.2,-47.3,312.7,881,1024,1024,1024,1024,,,,,
128,13.4,0m 13.4s,41.58308457,-109.29522159,P-GPS,7.9,2.4,9.2,2.8,4.0,1.8,3.7,1.6,27.7,8.4,41.58314402,-109.2951586,18,5,99,12.257,0.032,4.104,4.072,4.081,-1.2,-1.3,0,0.3,4.2,-47.3,312.7,789,1024,1024,1024,1024,,,,,
129,13.5,0m 13.5s,41.58308345,-109.29522281,P-GPS,7.9,2.4,9.2,2.8,3.6,1.6,3.7,1.6,28.2,8.6,41.58314402,-109.2951586,18,5,99,12.257,0.032,4.104,4.072,4.081,-1.1,-1.2,0,0.3,3.3,-47.3,312.7,688,1024,1024,1024,1024,,,,,
130,13.6,0m 13.6s,41.58308239,-109.29522404,P-GPS,7.9,2.4,9.5,2.9,3.6,1.6,3.4,1.5,28.7,8.8,41.58314402,-109.2951586,18,5,99,12.257,0.032,4.104,4.072,4.081,-1.1,-1.2,0,0.2,1.8,-47.3,312.7,730,1024,1024,1024,1024,,,,,
131,13.7,0m 13.7s,41.58308133,-109.29522523,P-GPS,7.9,2.4,9.2,2.8,3.5,1.6,3.4,1.5,29.2,8.9,41.58314402,-109.2951586,18,5,99,12.257,0.032,4.104,4.072,4.081,-1.1,-1.1,0,0.1,0.9,-47.2,312.8,673,1024,1024,1024,1024,,,,,
132,13.8,0m 13.8s,41.58308027,-109.29522645,P-GPS,7.9,2.4,9.2,2.8,3.5,1.6,3.4,1.5,29.7,9.1,41.58314402,-109.2951586,18,5,99,12.257,0.032,4.104,4.072,4.081,-1.1,-1.1,0,0.1,0.4,-47.2,312.8,706,1024,1024,1024,1024,,,,,
133,13.9,0m 13.9s,41.58307917,-109.29522765,P-GPS,7.9,2.4,9.2,2.8,3.5,1.6,3.4,1.5,30.2,9.2,41.58314402,-109.2951586,18,5,99,12.257,0.032,4.104,4.072,4.081,-1.1,-1.1,0,0,1,-47.2,312.8,744,1024,1024,1024,1024,,,,,
134,14,0m 14s,41.58307805,-109.29522889,P-GPS,7.9,2.4,9.2,2.8,3.5,1.6,3.7,1.6,30.8,9.4,41.58314402,-109.2951586,18,5,99,12.257,0.032,4.104,4.072,4.081,-1.1,-1.1,0,0,0.8,-47.2,312.8,774,1024,1024,1024,1024,,,,,
135,14.1,0m 14.1s,41.58307692,-109.2952301,P-GPS,7.9,2.4,9.2,2.8,3.5,1.6,3.7,1.6,31.3,9.5,41.58314402,-109.2951586,18,5,99,12.257,0.032,4.104,4.072,4.081,-1.1,-1.1,0,0,1.3,-47.3,312.7,747,1024,1024,1024,1024,,,,,
136,14.2,0m 14.2s,41.58307578,-109.29523134,P-GPS,7.9,2.4,9.2,2.8,3.3,1.5,3.7,1.6,31.8,9.7,41.58314402,-109.2951586,18,5,99,12.244,0.031,4.098,4.067,4.079,-1.1,-1,0,0,1.2,-47.3,312.7,741,1024,1024,1024,1024,,,,,
137,14.3,0m 14.3s,41.58307463,-109.29523254,P-GPS,7.9,2.4,9.2,2.8,3.3,1.5,3.7,1.6,32.4,9.9,41.58314402,-109.2951586,18,5,99,12.244,0.031,4.098,4.067,4.079,-1.1,-1,0,0,1.1,-47.3,312.7,721,1024,1024,1024,1024,,,,,
138,14.4,0m 14.4s,41.58307345,-109.29523377,P-GPS,7.9,2.4,9.2,2.8,3.5,1.6,3.7,1.6,32.9,10.0,41.58314402,-109.2951586,18,5,99,12.244,0.031,4.098,4.067,4.079,-1.2,-1,0,0,0.9,-47.3,312.7,639,1024,1024,1024,1024,,,,,
139,14.5,0m 14.5s,41.58307226,-109.29523496,P-GPS,7.9,2.4,9.2,2.8,3.6,1.6,3.7,1.6,33.5,10.2,41.58314402,-109.2951586,18,5,98,12.244,0.031,4.098,4.067,4.079,-1.2,-1.1,0,0,-0.2,-47.2,312.8,670,1024,1024,1024,1024,,,,,
140,14.6,0m 14.6s,41.58307104,-109.29523617,P-GPS,7.9,2.4,9.2,2.8,3.6,1.6,3.5,1.6,34.0,10.4,41.58314402,-109.2951586,18,5,98,12.244,0.031,4.098,4.067,4.079,-1.2,-1.1,0,-0.1,-1,-47.2,312.8,758,1024,1024,1024,1024,,,,,
141,14.7,0m 14.7s,41.58306981,-109.29523737,P-GPS,7.9,2.4,9.2,2.8,3.8,1.7,3.7,1.6,34.6,10.5,41.58314402,-109.2951586,18,5,98,12.244,0.031,4.098,4.067,4.079,-1.3,-1.1,0,-0.3,1.7,-47.4,312.6,738,1024,1024,1024,1024,,,,,
142,14.8,0m 14.8s,41.58306859,-109.29523858,P-GPS,7.9,2.4,9.2,2.8,3.8,1.7,3.7,1.6,35.1,10.7,41.58314402,-109.2951586,18,5,98,12.244,0.031,4.098,4.067,4.079,-1.3,-1.1,0,-0.4,1.7,-47.4,312.6,681,1024,1024,1024,1024,,,,,
143,14.9,0m 14.9s,41.58306738,-109.29523975,P-GPS,7.9,2.4,9.2,2.8,3.8,1.7,3.7,1.6,35.7,10.9,41.58314402,-109.2951586,18,5,98,12.244,0.031,4.098,4.067,4.079,-1.3,-1.1,0,-0.3,1.4,-47.3,312.7,690,1024,1024,1024,1024,,,,,
144,15,0m 15s,41.58306619,-109.29524093,P-GPS,7.9,2.4,9.2,2.8,3.8,1.7,3.7,1.6,36.2,11.0,41.58314402,-109.2951586,18,5,98,12.244,0.031,4.098,4.067,4.079,-1.3,-1.1,0,-0.4,1.7,-47.3,312.7,731,1024,1024,1024,1024,,,,,
145,15.1,0m 15.1s,41.583065,-109.29524209,P-GPS,7.9,2.4,9.2,2.8,3.6,1.6,3.5,1.6,36.7,11.2,41.58314402,-109.2951586,18,5,98,12.244,0.031,4.098,4.067,4.079,-1.2,-1.1,0,-0.6,1.7,-47.3,312.7,728,1024,1024,1024,1024,,,,,
146,15.2,0m 15.2s,41.58306385,-109.29524323,P-GPS,7.9,2.4,9.2,2.8,3.5,1.6,3.7,1.6,37.3,11.4,41.58314402,-109.2951586,18,5,98,12.244,0.031,4.098,4.067,4.079,-1.2,-1,0,-0.5,2.3,-47.4,312.6,712,1024,1024,1024,1024,,,,,
147,15.3,0m 15.3s,41.58306271,-109.29524432,P-GPS,7.9,2.4,9.2,2.8,3.5,1.6,3.7,1.6,37.8,11.5,41.58314402,-109.2951586,18,5,98,12.244,0.031,4.098,4.067,4.079,-1.2,-1,0,-0.6,2,-47.4,312.6,711,1024,1024,1024,1024,,,,,
148,15.4,0m 15.4s,41.58306159,-109.29524539,P-GPS,7.9,2.4,9.2,2.8,3.5,1.6,3.4,1.5,38.3,11.7,41.58314402,-109.2951586,18,5,98,12.244,0.031,4.098,4.067,4.079,-1.2,-1,0,-0.5,1.9,-47.5,312.5,701,1024,1024,1024,1024,,,,,
149,15.5,0m 15.5s,41.58306045,-109.29524644,P-GPS,7.9,2.4,9.2,2.8,3.5,1.6,3.5,1.6,38.8,11.8,41.58314402,-109.2951586,18,5,98,12.244,0.031,4.098,4.067,4.079,-1.2,-1,0,-0.7,1.5,-47.5,312.5,714,1024,1024,1024,1024,,,,,
150,15.6,0m 15.6s,41.58305934,-109.29524752,P-GPS,7.9,2.4,9.2,2.8,3.5,1.6,3.4,1.5,39.3,12.0,41.58314402,-109.2951586,18,5,98,12.244,0.031,4.098,4.067,4.079,-1.2,-1,0,-0.7,1.7,-47.5,312.5,705,1024,1024,1024,1024,,,,,
151,15.7,0m 15.7s,41.58305822,-109.29524861,P-GPS,7.9,2.4,9.2,2.8,3.3,1.5,3.4,1.5,39.8,12.1,41.58314402,-109.2951586,18,5,98,12.244,0.031,4.098,4.067,4.079,-1.1,-1,0,-0.8,1.6,-47.5,312.5,729,1024,1024,1024,1024,,,,,
152,15.8,0m 15.8s,41.58305714,-109.2952497,P-GPS,7.9,2.4,9.2,2.8,3.5,1.6,3.4,1.5,40.3,12.3,41.58314402,-109.2951586,18,5,98,12.244,0.031,4.098,4.067,4.079,-1.2,-1,0,-0.8,2.1,-47.5,312.5,732,1024,1024,1024,1024,,,,,
153,15.9,0m 15.9s,41.58305608,-109.29525077,P-GPS,7.9,2.4,9.2,2.8,3.5,1.6,3.4,1.5,40.8,12.4,41.58314402,-109.2951586,18,5,98,12.244,0.031,4.098,4.067,4.079,-1.2,-1,0,-0.6,2.1,-47.4,312.6,1024,1024,1024,1024,1024,,,,,
154,16,0m 16s,41.58305503,-109.29525186,P-GPS,7.9,2.4,9.2,2.8,3.3,1.5,3.4,1.5,41.2,12.6,41.58314402,-109.2951586,18,5,98,12.25,0.03,4.1,4.07,4.08,-1.1,-1,0,-0.6,3,-47.4,312.6,1024,1024,1024,1024,1024,,,,,
155,16.1,0m 16.1s,41.583054,-109.29525296,P-GPS,7.9,2.4,9.2,2.8,3.3,1.5,3.4,1.5,41.7,12.7,41.58314402,-109.2951586,18,5,98,12.25,0.03,4.1,4.07,4.08,-1.1,-1,0,-0.5,7.7,-47.4,312.6,1024,1024,1024,1024,1024,,,,,
156,16.2,0m 16.2s,41.58305302,-109.29525401,P-GPS,7.9,2.4,9.2,2.8,3.0,1.4,3.2,1.4,42.2,12.9,41.58314402,-109.2951586,18,5,98,12.25,0.03,4.1,4.07,4.08,-1,-0.9,0,-0.6,13.6,-47.4,312.6,1024,1024,1024,1024,1024,,,,,
157,16.3,0m 16.3s,41.58305216,-109.29525488,P-GPS,7.9,2.4,9.2,2.8,2.5,1.1,3.0,1.3,42.6,13.0,41.58314402,-109.2951586,18,5,98,12.25,0.03,4.1,4.07,4.08,-0.8,-0.8,0,-0.6,14.8,-47.4,312.6,1024,1024,1024,1024,1024,,,,,
158,16.4,0m 16.4s,41.5830515,-109.29525557,P-GPS,7.9,2.4,9.2,2.8,2.1,0.9,2.4,1.1,42.9,13.1,41.58314402,-109.2951586,18,5,98,12.25,0.03,4.1,4.07,4.08,-0.7,-0.6,0,-0.4,15.3,-47.4,312.6,1024,1024,1024,1024,1024,,,,,
159,16.5,0m 16.5s,41.58305101,-109.29525605,P-GPS,7.9,2.4,9.2,2.8,1.4,0.6,2.1,0.9,43.1,13.1,41.58314402,-109.2951586,18,5,98,12.25,0.03,4.1,4.07,4.08,-0.5,-0.4,0,-0.6,15.1,-47.5,312.5,1024,1024,1024,1020,1024,,,,,
160,16.6,0m 16.6s,41.58305075,-109.29525632,P-GPS,7.9,2.4,9.2,2.8,0.9,0.4,1.5,0.7,43.2,13.2,41.58314402,-109.2951586,18,5,98,12.25,0.03,4.1,4.07,4.08,-0.3,-0.3,0,-0.6,12.3,-47.4,312.6,1024,1024,1024,744,1024,,,,,
161,16.7,0m 16.7s,41.5830506,-109.29525643,P-GPS,7.9,2.4,9.2,2.8,0.6,0.3,1.1,0.5,43.3,13.2,41.58314402,-109.2951586,18,5,98,12.25,0.03,4.1,4.07,4.08,-0.2,-0.2,0,-0.6,9.9,-47.4,312.6,1024,1024,1024,1024,1002,,,,,
162,16.8,0m 16.8s,41.58305061,-109.2952564,P-GPS,7.9,2.4,9.2,2.8,0.3,0.1,0.0,0.0,43.3,13.2,41.58314402,-109.2951586,18,5,98,12.25,0.03,4.1,4.07,4.08,-0.1,-0.1,0,-0.7,7.8,-47.5,312.5,1024,1024,1024,736,994,,,,,
163,16.9,0m 16.9s,41.58305067,-109.29525629,P-GPS,8.2,2.5,9.2,2.8,0.0,0.0,0.0,0.0,43.2,13.2,41.58314402,-109.2951586,18,5,98,12.25,0.03,4.1,4.07,4.08,0,0,0,-1,6.1,-47.6,312.4,1024,1024,1024,415,1024,,,,,
164,17,0m 17s,41.5830508,-109.29525614,P-GPS,8.2,2.5,9.2,2.8,0.0,0.0,0.0,0.0,43.2,13.2,41.58314402,-109.2951586,18,5,98,12.25,0.03,4.1,4.07,4.08,0,0,0,-1.1,5,-47.8,312.2,1024,1024,1024,831,1024,,,,,
165,17.1,0m 17.1s,41.5830509,-109.29525597,P-GPS,8.2,2.5,9.2,2.8,0.0,0.0,0.0,0.0,43.1,13.1,41.58314402,-109.2951586,18,5,98,12.25,0.03,4.1,4.07,4.08,0,0,0,-0.8,4.3,-49,311,1024,1024,1024,1024,1024,,,,,
166,17.2,0m 17.2s,41.58305104,-109.29525585,P-GPS,8.2,2.5,9.2,2.8,0.0,0.0,0.0,0.0,43.1,13.1,41.58314402,-109.2951586,18,5,98,12.232,0.032,4.095,4.063,4.074,0,0,0,-0.6,3.7,-51.2,308.8,1024,1024,1024,1024,1024,,,,,
167,17.3,0m 17.3s,41.58305115,-109.29525573,P-GPS,8.2,2.5,8.9,2.7,0.0,0.0,0.0,0.0,43.0,13.1,41.58314402,-109.2951586,18,5,98,12.232,0.032,4.095,4.063,4.074,0,0,0,-0.9,3.1,-52.2,307.8,1024,1024,1024,1024,1024,,,,,
168,17.4,0m 17.4s,41.58305125,-109.29525568,P-GPS,7.9,2.4,8.9,2.7,0.0,0.0,0.0,0.0,43.0,13.1,41.58314402,-109.2951586,18,5,98,12.232,0.032,4.095,4.063,4.074,0,0,0.1,-1,3.1,-52.7,307.3,1024,1024,1024,1024,1024,,,,,
169,17.5,0m 17.5s,41.58305132,-109.2952556,P-GPS,7.9,2.4,8.9,2.7,0.0,0.0,0.0,0.0,42.9,13.1,41.58314402,-109.2951586,18,5,98,12.232,0.032,4.095,4.063,4.074,0,0,0.1,-1.1,2.7,-53,307,1024,1024,1024,1024,1024,,,,,
170,17.7,0m 17.7s,41.58305138,-109.29525558,P-GPS,7.9,2.4,8.9,2.7,0.0,0.0,0.0,0.0,42.9,13.1,41.58314402,-109.2951586,18,5,98,12.232,0.032,4.095,4.063,4.074,0,0,0,-0.2,2.7,-53,307,1024,566,1024,1024,1024,,,,,
